scorer,,,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew
labeled-data,f042814_Video,img0627.png,309.3841083598806,212.19536253919642,295.7624011141482,212.82642639493406,303.5986245473593,220.94067022413918,288.86409581521104,233.6788439603725,280.6513003470836,225.5093437034476,301.8883235484213,237.16008481618996,288.5039673753528,254.97293038018586
labeled-data,f042814_Video,img0633.png,312.0282856085637,212.19536253919642,298.9854738542666,211.49927879606176,307.92478192776684,220.93082152572245,288.86409581521104,233.6788439603725,279.15425763092014,225.01032946472645,300.87635070728254,238.7792413620119,288.5039673753528,254.97293038018586
labeled-data,f042814_Video,img0642.png,332.17439797948276,182.60575999440908,317.3759477243541,184.95632681861593,325.1973981099401,193.1050410922796,295.10177379922544,219.45693815681972,286.51471765205713,211.03793078053423,306.03741219709,223.70084602904487,288.1297066963119,254.4739161414647
labeled-data,f042814_Video,img0649.png,339.8551033208956,203.75917798387408,328.56190605770627,192.91921241184968,326.6624274866466,206.5020930554184,300.2166697461172,198.24883301117083,299.11482717976617,187.085247321919,305.73382034474844,214.28949860645469,289.1277351737542,225.4063367359577
labeled-data,f042814_Video,img0650.png,343.3806729858064,213.95814737165185,331.97457131194926,199.55495040621116,326.8963391436464,211.68100554201894,308.3256511253359,202.11619336125972,308.22183703642713,186.71098664287817,307.4541741746843,213.0751311970882,288.3792138156725,225.15682961659712
labeled-data,f042814_Video,img0653.png,331.796658372528,216.098671811062,324.2012782328402,201.26128303333266,319.80180411896634,212.7684947199474,303.95927653652586,200.74390420477658,307.09905499930454,189.20605783648392,306.1386094812039,214.1883013223408,285.63463550270615,225.15682961659712
labeled-data,f042814_Video,img0664.png,265.62232319498315,174.2745697121624,273.9592619898177,184.19796833392627,279.2757924833812,176.12378392813542,295.8502951573072,202.11619336125975,280.5265467874033,205.04975991588043,307.15058232234264,195.16321190893274,289.25248873343446,229.77271132476776
labeled-data,f042814_Video,img0669.png,207.83469910012124,209.8917589559287,225.97758286866554,207.79772320060002,218.88359634864463,194.3591357285568,261.66781980490833,190.514112310993,263.18580199184333,201.4319066851521,258.27229409534203,175.5309387908414,298.2347450304152,201.07939259830164
labeled-data,f042814_Video,img0672.png,169.83938083853616,199.47368781968765,190.84305315037614,204.2200871782742,188.18028017360967,190.71666075178666,235.0953115930071,188.6428089157887,236.98755445898297,200.55863176739007,233.58015677155709,175.834530643183,281.26826091389603,189.22780442867432
labeled-data,f042814_Video,img0674.png,150.6374458031114,192.93685887145796,162.96310487564133,199.3604451146869,163.53030080152715,188.12243528857974,197.91875842263443,195.12999401916366,196.9416694159637,205.17451347556073,197.85751547936002,183.52552423583734,250.454131672865,184.86142983986426
labeled-data,f042814_Video,img0675.png,134.39750515084737,193.44754863303837,143.33001975795935,199.55496197801992,143.76992494959615,187.08236101206185,183.44734549972108,192.7596763852382,182.22074937368976,202.92894940131555,184.1958821239872,179.98361929185177,231.11732992242042,180.37030169137387
labeled-data,f042814_Video,img0677.png,115.84066852733685,193.4563945117164,124.84173536534007,201.68346558708473,127.19377103185982,188.1356410448699,162.61350103311304,193.25869062395935,160.88789066836057,205.54877415460157,164.3612144376681,180.79319756476275,209.53497171208372,189.22780442867423
labeled-data,f042814_Video,img0678.png,107.0383452079713,189.8206522711089,114.29619783051855,199.34086222157876,116.99373622625002,187.29255499356003,153.38173761677177,196.7517902950074,150.65809877457698,206.2972955126833,153.2295131851421,185.04348349754542,203.7963079667905,189.6020651077151
labeled-data,f042814_Video,img0682.png,123.49486271808948,212.20917027906037,132.52324645285643,207.13866254300444,125.99229502624343,199.87750865217947,159.993676279827,192.88442994491848,162.75919406356488,202.3051816029141,152.9259213328005,180.18601386007953,208.41218967496113,183.489140683381
labeled-data,f042814_Video,img0691.png,170.18544728168058,214.50542853628616,172.14808190490055,199.74455449214452,159.2678653179739,201.33433884000928,173.2175536059375,182.6546380511349,184.21680632857436,189.70507207520507,161.93247961893516,182.00756497412925,207.78842187655968,177.12670913968634
labeled-data,f042814_Video,img0693.png,190.6604225816306,215.2708479553614,178.5942273851374,195.38392666727844,169.12404015518302,206.72107330640017,170.47297529297117,186.5219984012238,184.09205276889406,183.34264053151037,159.2001529478606,190.20454498735296,208.6616967943217,177.25146269936664
labeled-data,f042814_Video,img0696.png,202.14171386775956,216.03626737443668,193.57203600098183,196.5214817520261,184.60722462460558,208.54262442044987,172.59378580753605,186.27249128186324,186.7118775221801,181.47133713630606,163.95642530121262,187.97820473684774,205.91711848135537,172.01181319279456
labeled-data,f042814_Video,img0697.png,210.36997262281864,213.54865426244206,198.88062639647097,196.90066678027534,190.99664607086618,209.13971989663156,173.3423071656178,187.52002687866613,183.96729920921376,181.97035137502724,165.17079271057906,191.11532054437782,,
labeled-data,f042814_Video,img0704.png,276.96146208236667,199.00568530001206,264.8588213118363,187.98981861641852,262.0128326078018,200.16372895602598,215.75851745691557,191.63689434811562,214.15766065184337,176.73070186845516,217.2873940292236,203.36019192215642,179.09510315009354,185.85945831730646
labeled-data,f042814_Video,img0706.png,291.50443104479666,204.3636212335389,278.88866735705767,191.40248387066157,273.2560393317661,204.5959303400088,229.23190190238662,190.13985163195215,230.0013627312399,175.35841271197202,228.6214898499773,201.94342994456218,190.82193776004056,200.70513191926068
labeled-data,f042814_Video,img0711.png,303.17707718569443,244.16543102545262,305.62121184862815,230.45854178033184,292.8834889795139,234.4197774386609,280.37567427308585,206.2434659364217,286.01570341333604,197.56454633506317,270.2135736207791,214.5930904587963,,
labeled-data,f042814_Video,img0714.png,,,,,,,,,,,,,278.77970180587806,273.9050432608836
labeled-data,f042814_Video,img0717.png,,,,,,,,,,,,,269.37679664143997,434.4966774296804
labeled-data,f042814_Video,img0724.png,302.5856650578397,405.489173050721,295.73297400456454,414.2088431219836,305.773738053702,415.5504851257109,299.22586761580766,448.47821927240085,287.0743372981343,447.3329019767639,310.6330437444586,450.8220416705713,,
labeled-data,f042814_Video,img0728.png,299.0230287392269,396.87256428012245,292.3203087503215,404.5396249016283,304.28376250472934,406.0311071707641,297.9124443238838,434.6051857514548,285.6788250504652,430.4225770932439,307.6983225051562,436.6544218946291,289.88309829880325,468.7934321069419
labeled-data,f042814_Video,img0733.png,299.3544367688653,391.4043317910888,288.14927343958004,390.50977885640697,301.4577225175479,401.2279774686397,290.4423493510667,418.51575042538724,277.2236626087052,415.7286540148454,300.1085261966158,421.47482927754817,278.39064449446926,459.68155801921995
labeled-data,f042814_Video,img0741.png,307.9875802942629,424.4571412406643,290.8035686373246,423.4988763140896,295.07392214607245,435.26939527910866,278.5394507680065,427.54553555736396,279.6042423253172,415.4002981918644,278.1487155439054,433.92209522355455,,
labeled-data,f042814_Video,img0759.png,328.58569732031265,434.68643262130604,316.3985580441473,428.6178741954542,314.2326899883882,440.37089671489554,288.4933529672598,425.87673338069294,294.4836672041009,412.6135224413059,284.4802704303693,433.08066934553483,,
labeled-data,f042814_Video,img0761.png,322.4574201813473,432.1329838134038,309.9524125639105,428.6178741954542,309.09208626101554,439.60283263799624,288.4933529672598,425.00345846293095,291.6105537530174,414.17321260046555,284.8544993509359,433.54481326334627,,
labeled-data,f042814_Video,img0768.png,321.7424545151347,410.581875874709,312.03793021928124,412.12332546661287,317.6545038310866,420.98302620058485,289.6161350043824,425.87673338069294,289.88668568236733,414.9120132021727,290.5931630962291,435.91513089727175,,
labeled-data,f042814_Video,img0773.png,310.40514180804877,399.4488390722553,299.5248242870568,404.3500323875037,309.5746883808488,411.1306145017702,289.6161350043824,424.1301835451689,284.71508147041703,416.8821481400586,293.4624949688757,434.54284174078856,273.06501358384526,432.16149114417533
labeled-data,f042814_Video,img0784.png,295.23201278856396,361.6621505571077,288.630047331149,370.69284597116535,296.6717659008116,372.198318863821,286.65114570961305,399.1101837277108,272.2679836030271,398.57747402005947,298.637114131768,396.38004647599774,,
labeled-data,f042814_Video,img0785.png,296.20389614042716,364.8613885637909,286.57746721637193,372.6914108197641,296.29365903756315,376.6275706904452,286.5767019993791,395.6831661763413,273.8661127259811,394.78191735304375,299.05457789467016,397.4332731337095,,
labeled-data,f042814_Video,img0787.png,297.1152682219328,362.0444203118645,288.68406259732734,368.74829638874496,298.71332922966536,373.1407440736548,,,,,,,,
labeled-data,f042814_Video,img0791.png,303.97634153410587,371.81731141840163,296.0841540637605,372.6914108197641,299.6195033053359,380.33045837194896,281.9133405329259,391.06735898661844,271.73452235303836,384.4260489662846,,,,
labeled-data,f042814_Video,img0793.png,294.4476508371413,299.31686051542283,288.92450809197516,309.59033424511244,299.67228283901903,310.76300158649167,294.067044478102,345.0235190404705,282.25903990088113,344.9591081618742,304.1914277471875,345.8683473132787,291.2965311097171,388.2278050505612
labeled-data,f042814_Video,img0794.png,290.1815195879205,263.11809611373945,294.38386806412814,275.4579801816421,284.2693360883477,274.04881412903313,287.5227423537764,317.4439458225089,277.1991756951875,317.5346441670147,299.5123572697087,319.18943669607484,286.3237242502545,366.20537467294116
labeled-data,f042814_Video,img0797.png,309.0024276209599,189.25194697982272,298.157955785721,193.87288539615528,305.765762358335,201.0553077752095,287.7564674296452,239.61350269093134,274.2644544558852,236.17202773946093,299.0949232610037,242.19494956621386,284.1971035442983,286.52000578167656
labeled-data,f042814_Video,img0801.png,336.0285224066927,180.8522741716463,323.2262447636557,181.2618443152311,328.24997941833084,190.3136898643246,292.89841909875815,212.03394373841633,284.28298558315856,202.87812126599678,303.5860514094941,221.61061221896642,285.4274490156079,248.84067572281774
labeled-data,f042814_Video,img0805.png,364.1071665236612,189.41437192928694,352.7763145002938,183.46947160981028,354.16078627537485,196.41015699890008,315.56975145802903,195.67318842760233,309.4811093275129,182.3350725908806,314.5643646613594,208.8857491315771,286.50400130300386,230.69308002100001
labeled-data,f042814_Video,img0810.png,457.1570230368435,192.8140283918795,445.9652557366649,183.98555741105284,444.9566105973183,200.52445937495776,407.1899811985873,189.36261137914545,410.98198529372735,176.76922196461757,406.13347746669047,202.39856402820212,359.555773048807,184.40133166297343
labeled-data,f042814_Video,img0811.png,465.4672943898476,192.8140283918795,456.28217157672873,187.44253444646685,457.1069372789944,196.72387991223715,409.52723195727503,187.96026092393282,410.88078800961347,176.5668273963898,409.62657713773854,200.65201419267808,363.0930162788223,188.39995444472987
labeled-data,f042814_Video,img0812.png,459.29754747625367,185.88880226437607,448.3959427146904,183.3373742169127,450.4652643026031,196.35643190901325,408.8260567296687,190.76496183435808,411.3867744301828,179.70394320391986,409.62657713773854,201.15102843139925,360.1709457844618,189.47650673212587
labeled-data,f042814_Video,img0813.png,450.60953651629484,188.78480591769568,442.56229396742924,184.52571007283626,443.1684707491133,199.20294609212138,409.05978180553745,190.29751168262055,411.28557714606893,179.80514048803374,409.37707001837794,201.15102843139925,359.24818668097953,189.47650673212587
labeled-data,f042814_Video,img0818.png,,,442.29104897602815,184.9606381167853,,,402.5154796812119,190.29751168262055,403.1897944169591,179.50154863569213,405.1354489892482,200.27775351363724,357.8640480257562,189.47650673212587
labeled-data,f042814_Video,img0822.png,451.99026741783405,188.05948201855324,441.48198864386234,181.8789620300974,441.77952403467873,195.13426275065254,406.2550808951122,190.29751168262055,406.83289664505855,178.99556221512276,407.38101306349336,201.77479622980067,360.63232533620294,189.47650673212587
labeled-data,f042814_Video,img0823.png,459.383112423989,189.80688174728078,450.88064495889427,184.6877558713713,451.39257065885397,195.49560454831956,407.8911564261936,190.76496183435808,408.24965862265276,179.40035135157825,412.4959090103851,201.77479622980067,363.70818901447717,190.3992658356081
labeled-data,f042814_Video,img0826.png,467.58244961263364,192.42798134037207,459.5230875474293,186.1461680581866,460.19538829035406,198.63172448166594,417.9413346885508,189.83006153088303,422.01248926213947,178.89436493100888,416.363269360474,200.27775351363724,371.3978482101626,190.3992658356081
labeled-data,f042814_Video,img0840.png,457.6357126952615,189.80688174728078,447.96382058526365,184.2016184757662,448.70972389964163,196.16350285634155,412.0982077918315,191.4661370619644,413.5119173965742,179.80514048803374,413.11967680878655,202.772824707243,364.47715493404564,192.39857722648634
labeled-data,f042814_Video,img0844.png,449.23098260393823,199.5799834517877,446.45139313227,189.5491298274223,437.7545970742896,199.69367696826703,407.4237062744561,191.4661370619644,407.54127763385566,179.602745919806,411.3731269732625,200.02824639427666,362.6316367270812,191.32202493909037
labeled-data,f042814_Video,img0850.png,453.8234991183898,202.8330159828576,447.58571372201527,193.3301984599064,440.79428457939645,203.35294272937747,407.4237062744561,190.06378660675176,406.83289664505855,179.602745919806,408.8780557796568,200.02824639427666,362.6316367270812,191.47581812300407
labeled-data,f042814_Video,img0857.png,465.4961452592876,182.93211108690073,456.4982326414421,179.61032085060694,456.6035455535407,191.20518294887424,430.32876370959565,188.4277110756704,431.12024483238804,178.18598394221178,432.830739238272,202.27381046852184,,
labeled-data,f042814_Video,img0861.png,,,,,,,399.24332861904907,240.5484029944064,385.11024242062183,243.27959280044848,414.8558450007388,247.93254312202217,,
labeled-data,f042814_Video,img0863.png,,,,,,,339.44995846979134,353.4438474994478,319.3229971165403,361.50138359958294,355.76310082152924,349.23156972623667,,
labeled-data,f042814_Video,img0876.png,267.5614353083736,379.91957909015895,268.0470352455894,388.65082233706795,275.9512841514064,385.55971426705287,281.90747909601,417.02473520257666,270.96726567298083,421.088325307048,295.4528219213687,412.58398164033713,299.00908142579397,451.25918306076056
labeled-data,f042814_Video,img0880.png,273.29748092229426,407.88276031837205,275.76000563407007,415.66638786317674,282.9909286518563,410.02582311750643,293.27389477478164,425.5495469616554,287.22087891053894,436.6031379428989,301.69158255800716,409.3004234105274,304.76100807669457,443.3102201893961
labeled-data,f042814_Video,img0885.png,285.48655671343784,438.35544979623097,289.563700914108,441.0114110644134,289.9053734816132,435.28269113955946,,,,,,,,
labeled-data,f042814_Video,img0896.png,246.8819905356399,396.5470922972942,245.39893245948127,404.05294611958357,253.31143942666685,399.78650298420825,279.68467835318796,418.4515383835243,276.96747089748885,428.00726332905873,281.9181908453062,403.847799121013,297.90773463037794,430.63204822738675
labeled-data,f042814_Video,img0901.png,247.76338295186758,394.9102206671571,247.03931107249403,403.0674118166766,254.5589750234697,399.46664218325225,275.01017683581256,418.21781330765555,273.5645091282532,428.97953812026896,279.8942451630287,409.413649747276,298.0719125418684,426.85595626310555
labeled-data,f042814_Video,img0910.png,236.83990543204945,431.45612801316474,250.4187526592819,435.53113153596206,247.7573750461976,421.8269232950394,279.91840342905675,421.4899643698183,280.23865770635,430.9742416058055,275.94755108258767,408.50287419025113,299.8583652894056,429.7044715217231
labeled-data,f042814_Video,img0956.png,301.3885555527934,468.7445154960696,301.66763215949044,459.5949751359827,290.6398382555089,466.2186824523142,284.82663002230095,429.6703420252253,,,271.0280931673284,434.04409526968584,,
labeled-data,f042814_Video,img0961.png,264.58852297720614,465.20605082534007,268.7497178039303,456.67828592563933,273.0372062272558,464.8292963183771,284.12545479469463,436.2146441495509,294.90248843610163,436.54231824010867,272.74844699726424,433.5381088491165,,
labeled-data,f042814_Video,img0972.png,287.2909356516293,232.19442316295232,277.7425161181514,242.8133385217199,289.55243911969694,244.7587553581255,280.61957865666307,288.50041046593407,269.00325083048875,287.40855981115965,294.34024712620635,288.601492008677,282.6365634581488,335.2438399189582
labeled-data,f042814_Video,img0973.png,294.3304415324511,213.64615899542446,282.6579053403807,220.1269267268153,294.62286704100114,225.25144048299387,281.7882040360069,260.92085151341905,268.53712983629384,258.9085904518135,294.2313505898532,261.4472688953292,284.77087630752516,308.5649293017543
labeled-data,f042814_Video,img0979.png,315.5600221070912,230.0713018084989,297.13605389822874,226.12197509389014,309.36903470768914,240.05162341586023,286.2289804775136,249.00087264411172,279.52426755660247,237.33384729193457,296.6285442742842,259.91572848583166,284.032075705818,267.02791769466137
labeled-data,f042814_Video,img0983.png,310.2824486586344,211.4445719904161,294.91165282611416,210.5372559968677,303.8054622913197,221.20029551961804,284.12545479469463,244.79382127847384,276.727541591433,235.802306882437,298.2266733972382,251.05942959612827,283.29327510411076,267.02791769466137
labeled-data,f042814_Video,img0985.png,311.98989889195866,207.71922602679956,298.7571496224414,199.91154116491106,304.9397828810649,214.50240251350334,283.4242795670883,234.5099179402479,271.3338558014633,228.67731454260044,298.69279439143315,234.9449609396755,285.67385482072285,265.38613857975656
labeled-data,f042814_Video,img0994.png,338.3777661342426,204.30432556015103,329.62233363035665,191.41096929934574,324.3852787052689,204.61760880286633,297.91523427095206,191.03705382865635,304.2952689623894,179.06872301757036,298.026907256869,205.64592701885235,275.3306463968222,208.74474909491448
labeled-data,f042814_Video,img0995.png,335.58375666153023,209.73712175709184,327.39599337985146,195.2564660956729,321.5224695978166,207.85852477356698,299.08385965029595,191.9719541321314,301.831486564502,178.8023681637447,295.7628909993508,207.4438222821756,274.3455789278793,207.67759267022635
labeled-data,f042814_Video,img1002.png,345.51801256450767,202.9073208237948,335.694170677189,194.34569053864803,334.5568259045669,205.7750067619644,301.1873853331149,192.67312935973771,305.02774481040996,181.46591670200132,299.6916250932794,207.71017713600125,276.4798917772556,207.4313258029906
labeled-data,f042814_Video,img1010.png,325.4942780100687,189.09249620871674,309.9900605122653,190.398996458207,320.60170342787563,199.7004240368164,299.3175847261647,200.15233178753843,293.77425223627563,186.92619120542747,303.02106076610016,210.2405482473451,279.3530052283391,208.90892700640498
labeled-data,f042814_Video,img1019.png,354.52093197658104,199.02675211169424,333.4678304266838,187.56547250301855,331.27326767475716,201.7526479304475,304.4595363952777,192.43940428386898,305.36068837769204,181.6656828423706,303.6203591872079,204.5805076035497,275.41273535256744,206.03581355532148
labeled-data,f042814_Video,img1020.png,348.0015765402521,205.85655304499127,337.2121299388971,192.11935028814284,332.5866909666811,204.625761381531,303.52463609180256,192.9068544356065,304.09550282202014,182.1983925500219,305.3516657370747,205.24639473811385,277.13660342321754,208.33430431618828
labeled-data,f042814_Video,img1021.png,344.1210078281515,215.16991795403266,337.0097353706694,198.1911873349752,327.49717571047603,210.53616619518846,305.6281617746215,196.17900549776928,304.6282125296715,184.1960539537144,304.8855447428798,205.91228187267802,275.82318013129367,208.33430431618828
labeled-data,f042814_Video,img1022.png,334.186751925174,217.96392742674507,329.52113634624277,199.81034388079718,321.5867708968185,210.86452201816945,303.99208624354014,196.17900549776928,305.2275109507792,187.0593686323403,302.08881877771034,207.64358842254484,275.9052690870389,208.33430431618828
labeled-data,f042814_Video,img1023.png,333.87630642820596,214.8594724570646,324.2588775723214,198.49477918731682,321.0121482066018,212.17794531009332,302.3560107124587,196.17900549776928,306.4261077929947,186.79301377851465,296.42877813391493,208.6424191243911,276.4798917772556,208.0059484932073
labeled-data,f042814_Video,img1025.png,339.77477087059884,217.18781368432496,328.0031770845347,199.91154116491106,323.80317270194007,214.47643607096012,302.82346086419625,197.11390580124439,306.3595190795383,186.79301377851465,302.22199620462317,209.9741933935194,275.98735804278414,208.33430431618828
labeled-data,f042814_Video,img1027.png,341.17177560695507,217.18781368432496,329.72353091447053,199.9115411649111,327.82553153345697,215.05105876117682,303.7583611676714,200.38605686340716,306.3595190795383,187.5254896265352,301.48952035660255,209.5080723993245,276.15153595427466,208.33430431618828
labeled-data,f042814_Video,img1033.png,346.60457180389585,217.18781368432496,337.11093265478326,199.9115411649111,332.8329578339168,214.14808024797915,312.4061889748159,200.38605686340716,315.4155841096109,189.78950588405337,308.81427883680834,209.70783853969374,279.1067383611034,206.77461415702868
labeled-data,f042814_Video,img1043.png,366.47308360985085,231.62352929333912,356.3384166364191,212.05521525857583,350.153727496163,223.4241322471916,318.7167660232727,201.32095716688227,320.54291504575497,189.72291717059696,316.07244860355775,210.70666924154,288.1365234930801,203.24478905998322
labeled-data,f042814_Video,img1047.png,376.25211676434435,209.73712175709187,355.93362749996356,198.7983710396585,354.4223531949157,214.39434711521488,325.02734307172955,202.95703269796368,327.4681412452222,192.18669956848436,322.59814252228654,212.17162093758117,285.5096769092323,202.01345472380459
labeled-data,f042814_Video,img1057.png,363.67907413713846,194.99096065110965,340.45044303054107,191.0061801628903,343.42243312505315,207.334696921124,318.0155907956664,202.95703269796368,319.94361662464723,193.31870769724344,316.9381018784911,210.3071369608015,280.99478434324396,209.1551938736407
labeled-data,f042814_Video,img1063.png,343.5001168342154,194.52529240565758,328.4079662209902,188.88103719649897,330.3702891615595,201.4242921074665,306.7967871539654,198.7499813323258,307.1585836410153,190.12244945133546,308.0818029887878,210.17395953388865,278.3679377593962,208.82683805065975
labeled-data,f042814_Video,img1072.png,357.9358324432296,206.0117757934753,344.80192624743756,194.85167695921746,343.42243312505315,205.69291780621913,314.2759895817661,198.7499813323258,314.74969697504673,188.99044132257637,313.07595649801897,208.1762981301962,275.57691326405796,208.82683805065975
labeled-data,f042814_Video,img1075.png,308.8854439222782,214.85947245706464,316.46668669555316,203.35224882478278,302.8704889869032,202.40935957640943,305.16071162288404,184.25902662846195,315.4155841096109,183.13063453841175,294.36452801676603,191.26276491226645,270.4873980078529,204.96865713063332
labeled-data,f042814_Video,img1076.png,299.41685626475277,232.7100885327273,308.37090396644334,212.76359624737293,294.41532654514316,213.73763546925295,297.91523427095206,189.86842844931246,310.0884870330976,189.32338488985846,286.9065921096474,191.72888590646136,268.02472933549564,203.5731448829642
labeled-data,f042814_Video,img1077.png,294.449728313264,243.57568092660892,303.31103976074974,224.4012839204683,286.20643097061884,225.5584450965679,294.4093581329205,194.30920489081913,309.02306761779494,190.98810272626886,280.7138417582007,194.59220058508726,266.8754839550622,197.08811737909002
labeled-data,f042814_Video,img1089.png,286.99903638603087,370.54788918654,292.60747516262046,359.31906701419007,281.421383014092,358.17934447270443,290.2023067672826,318.8846703288743,302.1255575877682,320.1500103686073,279.60865421483635,320.44158277955523,286.9925088786256,264.199195610027
labeled-data,f042814_Video,img1095.png,266.66485633462383,342.1421262139637,283.6009168764858,338.87721562318774,275.64174953300915,331.60383351295906,291.60465722249523,303.2250902456666,300.37900775224415,308.54792931834055,278.45962847778566,302.2686375666609,284.61192916201355,259.43803617680294
labeled-data,f042814_Video,img1098.png,266.8200790831079,325.37806937768914,283.7021141605997,324.6083985631317,275.85781059772256,315.02114679620735,292.0721073742328,293.642362135047,302.1255575877682,304.1815547295305,278.0600961970472,292.54668540202414,285.18655185223025,252.2962970269668
labeled-data,f042814_Video,img1119.png,265.56210160105957,369.6157303641446,280.3626037848419,355.9795566384323,268.9422811741589,352.55672261063626,283.65800464295705,322.85799661864337,292.3947799327058,329.63128090430916,274.9304266645956,322.2452516035858,285.84326349819213,275.9379162815967
labeled-data,f042814_Video,img1143.png,270.0930924097861,377.71442642470413,269.99385548521366,389.06891137027355,281.27850830478826,383.0636628279064,287.7719399007265,407.1700821734026,276.4716596242258,413.13138991368317,301.1006047580902,404.90123149072735,287.5059162595999,450.41877778557927
labeled-data,f042814_Video,img1146.png,292.5634419193257,380.8807029465029,279.84898507676326,384.0747578610424,288.8306922333506,388.89197868581863,281.5153869346143,412.4786725688918,268.07228504277435,409.48828768558377,297.108490848321,413.3844735489869,293.81649330805675,450.41877778557927
labeled-data,f042814_Video,img1148.png,293.28085466417065,403.0395773961023,281.7134690535429,401.9205330673618,289.6899222984771,409.77383946062787,282.4633495052374,419.6831881056271,269.8938361568241,411.71462793608896,296.6094766095998,427.4816257928594,292.4141428528441,440.1348744473533
labeled-data,f042814_Video,img1152.png,303.3246580360386,429.19334273703276,295.96345373321594,418.2347678641838,289.95627715230273,428.08573566114234,281.5153869346143,418.35604050675477,282.8470885233998,404.83321261634563,277.27267485915525,428.35490071062145,,
labeled-data,f042814_Video,img1171.png,304.57435142961344,429.28521511995797,297.0941516262629,422.26219652545467,298.4111507630354,434.780907422347,282.2656058882891,424.93571235201915,287.7182233399481,414.57661544671254,278.6246219612011,431.0438280355706,,
labeled-data,f042814_Video,img1172.png,312.6191348943616,418.88984714987004,301.749226695501,417.6071214562165,307.2767579835216,428.29587991847285,283.530791443961,422.0058089599368,286.98574749192755,408.18409895489657,281.55934320050346,430.2342497626596,,
labeled-data,f042814_Video,img1176.png,295.7522171360156,418.88984714987004,288.1887906242421,426.61367974235117,304.8140893111643,425.99738915760605,,,,,,,,
labeled-data,f042814_Video,img1177.png,292.84412786733526,399.9872669034478,282.4205454297513,412.5472572505229,299.2320403204878,414.5870243090173,,,,,,,,
labeled-data,f042814_Video,img1178.png,292.84412786733526,385.44682056004604,286.4684367943062,399.59400488394715,299.8887519664497,399.8110122748736,290.90811826500965,424.17591970336787,278.5778325210215,420.28755994254396,297.2449222381537,428.3115013644961,292.9072171154819,434.50995332269486
labeled-data,f042814_Video,img1181.png,310.87428133315336,379.0490241689493,299.3204918767681,390.89103845015404,312.28418428398135,394.88567493015887,295.34889470651626,418.0990677307798,283.65300759017384,408.4454847811883,295.11977927176235,426.69234481867414,290.9761444252458,432.8452354862844
labeled-data,f042814_Video,img1189.png,326.8687723108953,409.00234363635684,309.74381214049697,407.28499847660146,316.3886320712435,416.47507029115775,287.4022421269781,414.5931915927482,287.0364576362755,404.908241551173,288.3395612361329,426.3887529663325,291.1759105656151,433.24476776702295
labeled-data,f042814_Video,img1196.png,309.1294277719452,419.18065607673805,296.3857706374658,424.08374763950434,306.20960155883336,432.15406083849916,,,,,,,290.5100234310509,432.77864677282804
labeled-data,f042814_Video,img1202.png,305.6397206495288,414.52771324684954,294.1594303869606,417.80951602444424,302.51559855029745,426.0794781133512,,,,,,,282.42578792027064,432.67433181264875
labeled-data,f042814_Video,img1214.png,288.1238977764572,340.657646283035,282.2181508615236,351.8288867821992,295.19190490114227,350.932931255776,287.6132557772126,385.4786884894671,275.8095552105747,384.9151276423908,298.56047457845,384.7966691955307,,
labeled-data,f042814_Video,img1217.png,287.40267060429466,263.0733080847269,280.67473732564173,275.3071819172441,291.744168759842,277.4633158637837,286.6133629341349,316.4002857547257,275.04058929100614,315.40060851339416,297.18193289880975,317.02098011608905,288.26992890899163,365.0053308906165
labeled-data,f042814_Video,img1218.png,284.91711038200657,233.41228943208966,276.8073769755528,250.6059771005472,290.5949233794086,248.15755866273201,286.3796378582661,283.67877513309776,275.3481756588336,284.79576491456595,297.51487646609183,284.7254540897271,284.2713061272352,336.70738505049394
labeled-data,f042814_Video,img1222.png,316.5665772124742,196.791702157046,297.26696076312,194.7163823637783,307.91569304165483,207.35934765734632,287.7819883134787,220.33927957266067,276.11713219161106,214.35848668208692,301.3104331331075,223.86336999056272,286.2706175181134,254.12044528883195
labeled-data,f042814_Video,img1227.png,315.90176984777213,211.96060425753205,298.5144963599228,204.44716001884075,303.48288943141176,218.2771787714636,290.8204142997728,226.6498566211175,279.346789053799,216.20400488905142,303.5078606771692,232.45331402644035,289.80786074812875,253.5052725531771
labeled-data,f042814_Video,img1231.png,316.0569925962561,224.06797863928588,302.0075960309709,214.42744479326376,305.2888464578071,228.70247615110947,286.84708801000363,226.6498566211175,283.34541183555547,212.97434802686354,298.18076360065595,241.9755000507079,289.5002743803013,253.96665210491824
labeled-data,f042814_Video,img1234.png,319.62711581138865,225.77542887261012,302.8808709487329,219.54234074015557,308.81867155485253,234.69496992051216,287.08081308587236,225.7149563176424,287.80541416905305,214.35848668208692,291.78824710884,241.77573391033866,287.0395834376819,250.12182250707548
labeled-data,f042814_Video,img1244.png,321.0241205477449,227.01721086048232,305.8749563810598,219.54234074015557,309.311205289324,231.90394542517393,288.24943846521626,227.3510318487238,285.03713685860623,214.35848668208692,298.4471184544816,242.70797589872848,286.4244107020271,250.12182250707548
labeled-data,f042814_Video,img1251.png,331.4240446961744,222.36052840596162,311.1146058876319,216.79776242718924,317.9305456425745,232.72483498262636,287.08081308587236,227.11730677285502,285.03713685860623,212.97434802686354,293.0534326645119,241.44279034305657,285.3478584146311,250.73699524273033
