scorer,Unnamed: 1_level_0,Unnamed: 2_level_0,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew
labeled-data,P20221101_Video,frame_00101.png,121.5440259227627,176.27286314586985,122.57310320587852,169.4167751570967,117.05670737293298,172.11221104043875,117.72122820176858,158.9927769966228,122.65321202844072,159.82364146075386,111.38954250799216,159.16225022108688,114.85908964812153,146.3144993625729
labeled-data,P20221101_Video,frame_00102.png,121.5440259227627,176.27286314586985,122.76445806064731,169.4167751570967,116.48264280862654,172.11221104043875,117.72122820176858,159.24460340125927,122.84456688320957,159.82364146075386,111.58089736276096,159.16225022108688,114.85908964812153,146.3144993625729
labeled-data,P20221101_Video,frame_00103.png,120.14702118640648,175.9624176489018,122.76445806064731,169.4167751570967,116.48264280862654,172.11221104043875,117.91009800524594,159.68529960937315,122.84456688320957,159.82364146075386,111.38954250799216,160.02334706754655,114.85908964812153,146.3144993625729
labeled-data,P20221101_Video,frame_00104.png,120.14702118640648,175.9624176489018,121.99903864157208,169.4167751570967,115.62154596216686,170.86840448444144,117.91009800524594,159.68529960937315,123.418631447516,160.68473830721354,111.38954250799216,159.73631478539332,115.11443452891174,146.3144993625729
labeled-data,P20221101_Video,frame_00105.png,120.30224393489053,175.41913802920772,122.19039349634087,169.4167751570967,115.23883625262924,170.86840448444144,117.91009800524594,159.68529960937315,123.13159916536276,160.68473830721354,111.38954250799216,159.73631478539332,115.26764145738588,146.3144993625729
labeled-data,P20221101_Video,frame_00106.png,120.8455235545846,175.80719490041778,122.76445806064731,169.4167751570967,115.23883625262924,170.86840448444144,117.91009800524594,159.68529960937315,123.13159916536276,160.0149963155227,111.38954250799216,159.73631478539332,115.26764145738588,146.3144993625729
labeled-data,P20221101_Video,frame_00107.png,120.8455235545846,175.80719490041778,122.76445806064731,169.4167751570967,115.71722338955126,171.25111419397908,117.65827160060944,159.43347320473666,123.13159916536276,160.0149963155227,111.38954250799216,159.73631478539332,115.9826071235985,145.90594755330855
labeled-data,P20221101_Video,frame_00108.png,121.38880317427868,175.80719490041778,122.66878063326293,169.4167751570967,115.71722338955126,171.25111419397908,117.65827160060944,159.43347320473666,123.13159916536276,160.0149963155227,111.38954250799216,159.73631478539332,115.8804691712824,145.90594755330855
labeled-data,P20221101_Video,frame_00109.png,120.14702118640648,175.80719490041778,122.66878063326293,169.4167751570967,115.71722338955126,171.25111419397908,117.65827160060944,159.43347320473666,123.13159916536276,160.0149963155227,111.38954250799216,159.73631478539332,115.77833121896631,145.90594755330855
labeled-data,P20221101_Video,frame_00110.png,120.14702118640648,175.80719490041778,121.99903864157208,169.4167751570967,115.33451368001364,171.25111419397908,117.65827160060944,159.43347320473666,123.13159916536276,160.0149963155227,111.38954250799216,159.73631478539332,115.5229863381761,145.90594755330855
labeled-data,P20221101_Video,frame_00111.png,119.68135294095444,175.80719490041778,121.99903864157208,169.4167751570967,115.33451368001364,171.25111419397908,117.65827160060944,159.43347320473666,123.13159916536276,160.0149963155227,111.38954250799216,159.73631478539332,115.5229863381761,145.90594755330855
labeled-data,P20221101_Video,frame_00112.png,118.75001645005028,174.87585840951365,121.99903864157208,169.4167751570967,114.47341683355396,170.1986624927506,117.65827160060944,159.43347320473666,123.13159916536276,160.0149963155227,111.38954250799216,159.73631478539332,115.82940019512436,145.90594755330855
labeled-data,P20221101_Video,frame_00113.png,117.81867995914617,175.72958352617576,121.3292966498812,169.89516229401875,114.47341683355396,170.1986624927506,117.65827160060944,159.43347320473666,123.13159916536276,160.0149963155227,111.38954250799216,159.73631478539332,115.77833121896631,145.70167164867635
labeled-data,P20221101_Video,frame_00114.png,116.96495484248402,175.72958352617576,121.1379417951124,170.08651714878755,114.28206197878517,170.1986624927506,117.65827160060944,159.43347320473666,122.74888945582516,160.87609316198234,111.38954250799216,159.73631478539332,115.77833121896631,145.70167164867635
labeled-data,P20221101_Video,frame_00115.png,115.5679501061278,174.5654129125456,120.46819980342154,170.08651714878755,113.22961027755666,169.81595278321294,117.65827160060944,159.43347320473666,123.3229540201316,160.2063511702915,111.38954250799216,159.73631478539332,115.77833121896631,145.70167164867635
labeled-data,P20221101_Video,frame_00116.png,115.64556148036982,172.70273993073732,119.79845781173069,169.5124525844811,113.22961027755666,169.81595278321294,117.65827160060944,159.43347320473666,123.3229540201316,160.2063511702915,111.38954250799216,159.73631478539332,115.9826071235985,145.293119839412
labeled-data,P20221101_Video,frame_00117.png,112.38588376220532,172.08184893680124,119.41574810219304,169.5124525844811,111.79444886679052,167.80672680814038,117.65827160060944,159.43347320473666,123.3229540201316,160.2063511702915,111.38954250799216,159.73631478539332,115.9826071235985,145.293119839412
labeled-data,P20221101_Video,frame_00118.png,112.30827238796331,173.40124229891543,118.55465125573338,169.5124525844811,111.50741658463733,167.32833967121834,116.399139577427,159.37051660357753,122.55753460105632,161.5458351536732,110.52844566153249,158.3011533746272,115.9826071235985,145.293119839412
labeled-data,P20221101_Video,frame_00119.png,109.44927832058023,173.57237157667333,115.39729615204791,171.13896885001606,109.78522289171798,167.42401709860275,116.58800938090438,159.37051660357753,122.55753460105632,161.06744801675117,110.43276823414809,158.68386308416484,115.8804691712824,145.293119839412
labeled-data,P20221101_Video,frame_00120.png,108.32821521289492,174.05075344733137,114.53619930558824,171.7130334143225,108.54141633572068,168.47646879983125,116.58800938090438,159.62234300821402,121.88779260936548,162.21557714536405,110.43276823414809,158.68386308416484,116.34008995670482,145.54846472020222
labeled-data,P20221101_Video,frame_00121.png,108.32821521289492,174.72049543902222,115.58865100681672,172.19142055124453,108.54141633572068,169.72027535582853,116.33618297626788,160.0630392163279,121.31372804505902,162.50260942751729,110.43276823414809,158.68386308416484,116.34008995670482,145.54846472020222
labeled-data,P20221101_Video,frame_00122.png,108.23253778551052,175.00752772117545,114.91890901512588,172.47845283339774,108.25438405356743,169.62459792844413,116.33618297626788,160.31486562096435,121.40940547244344,162.50260942751729,109.95438109722602,158.97089536631808,116.34008995670482,145.54846472020222
labeled-data,P20221101_Video,frame_00123.png,109.1893120593546,175.00752772117545,115.01458644251028,172.38277540601337,109.30683575479593,169.62459792844413,116.33618297626788,160.31486562096435,121.40940547244344,162.50260942751729,110.14573595199484,158.58818565678044,116.34008995670482,145.54846472020222
labeled-data,P20221101_Video,frame_00124.png,110.6244734701207,175.00752772117545,117.31084469973608,172.38277540601337,110.35928745602442,169.62459792844413,118.3507942133598,159.62234300821402,122.84456688320957,161.4501577262888,110.62412308891687,158.97089536631808,116.34008995670482,145.54846472020222
labeled-data,P20221101_Video,frame_00125.png,112.53802201780888,175.00752772117545,117.98058669142694,171.33032370478486,110.64631973817764,170.00730763798177,116.83983578554086,158.30025438387247,122.65321202844072,159.72796403336946,109.85870366984162,158.3011533746272,116.34008995670482,145.75274062483442
labeled-data,P20221101_Video,frame_00126.png,114.92995770241907,175.00752772117545,118.937360965271,171.04329142263165,111.50741658463733,169.3375656462909,117.02870558901824,158.7409505919863,122.65321202844072,159.72796403336946,110.52844566153249,158.49250822939604,115.8804691712824,145.75274062483442
labeled-data,P20221101_Video,frame_00127.png,116.2694416858008,174.33778572948458,119.9898126664995,169.99083972140315,112.17715857632815,170.10298506536617,117.02870558901824,159.5593864070549,122.1748248915187,159.72796403336946,110.52844566153249,159.54495993062451,115.8804691712824,145.75274062483442
labeled-data,P20221101_Video,frame_00128.png,118.8527322251798,174.72049543902222,121.042264367728,169.4167751570967,114.28206197878517,170.67704962967264,117.15461879133647,159.49642980589576,122.1748248915187,159.72796403336946,110.52844566153249,159.54495993062451,115.1655035050698,146.11022345794072
labeled-data,P20221101_Video,frame_00129.png,122.87118417532491,173.5723663104093,122.19039349634087,168.077291173715,115.62154596216686,170.67704962967264,117.15461879133647,159.49642980589576,122.1748248915187,159.53660917860063,110.33709080676364,159.54495993062451,114.5016068150152,145.90594755330855
labeled-data,P20221101_Video,frame_00130.png,124.11499073132222,172.90262431871847,123.81690976187582,167.40754918202413,117.82212679200823,170.67704962967264,117.28053199365472,158.80390719314542,123.03592173797836,158.19712519521892,110.62412308891687,160.02334706754655,114.5016068150152,145.90594755330855
labeled-data,P20221101_Video,frame_00131.png,125.45447471470392,171.56314033533675,124.58232918095108,166.06806519864242,118.6832236384679,170.29433992013497,117.8471414040868,157.92251477691772,123.2272765927472,157.62306063091248,111.48521993537656,160.02334706754655,113.53129626801235,145.9570165294666
labeled-data,P20221101_Video,frame_00132.png,126.69828127070124,171.18043062579912,126.208845446486,166.45077490818005,122.3189658790754,172.20788846782312,117.8471414040868,157.92251477691772,123.70566372966924,157.62306063091248,111.48521993537656,160.02334706754655,113.88877910111869,146.5187752672051
labeled-data,P20221101_Video,frame_00133.png,127.75073297192974,171.9458500448744,126.59155515602365,165.8767103438736,122.1276110243066,171.53814647613228,118.28783761220066,159.37051660357753,123.99269601182245,158.29280262260335,112.72902649137386,161.6498633330815,113.7866411488026,145.9570165294666
labeled-data,P20221101_Video,frame_00134.png,129.2815718100803,172.0415274722588,127.73967844494982,166.25942005341122,123.4670950076883,171.53814647613228,119.60992623654224,159.24460340125927,124.47108314874448,157.62306063091248,114.16418790214,162.98934731646318,113.7866411488026,146.3144993625729
labeled-data,P20221101_Video,frame_00135.png,130.33402351130874,173.76372116517814,128.7921301461783,166.45077490818005,122.1276110243066,171.63382390351669,119.86175264117873,159.5593864070549,125.42785742258856,158.57983490475655,113.39876848306471,160.88444391400623,113.88877910111869,146.72305117183726
labeled-data,P20221101_Video,frame_00136.png,131.67350749469043,174.14643087471575,129.27051728310036,167.98161374633057,124.7109015636856,172.9733078868984,120.30244884929256,159.9371260140096,125.04514771305094,158.29280262260335,113.39876848306471,161.55418590569707,114.09305500575086,147.02946502878552
labeled-data,P20221101_Video,frame_00137.png,131.29079778515282,174.43346315686898,129.9402592747912,169.32109772971228,124.80657899107,172.9733078868984,120.23949224813344,160.25190901980525,125.04514771305094,158.67551233214095,114.64257503906202,163.27637959861642,114.60374476733128,146.82518912415335
labeled-data,P20221101_Video,frame_00138.png,129.2815718100803,174.43346315686898,129.55754956525357,169.32109772971228,123.18006272553508,172.30356589520756,120.30244884929256,160.81851843023733,125.7148897047418,159.63228660598503,116.17341387721254,164.13747644507612,114.60374476733128,146.67198219567922
labeled-data,P20221101_Video,frame_00139.png,130.81241064823078,175.29456000332866,130.0359367021756,169.7038074392499,125.28496612799204,174.02575958812687,120.23949224813344,160.81851843023733,125.9062445595106,159.63228660598503,114.92960732121524,163.0850247438476,114.0419860295928,148.0508445519464
labeled-data,P20221101_Video,frame_00140.png,131.67350749469043,176.34701170455713,130.99271097601968,170.85193656786282,126.72012753875816,174.69550157981774,120.49131865276992,161.95173725110152,125.9062445595106,160.0149963155227,115.02528474859966,164.61586358199816,114.0419860295928,148.1529825042625
labeled-data,P20221101_Video,frame_00141.png,131.5400005766691,176.7882934719967,130.99271097601968,171.9043882690913,126.05038554706732,175.26956614412418,120.49131865276992,162.3924334592154,125.9062445595106,160.68473830721354,115.40799445813728,163.85044416292288,113.83771012496064,148.1529825042625
labeled-data,P20221101_Video,frame_00142.png,130.96593601236265,178.89319687445368,130.80135612125088,173.243872252473,125.38064355537644,175.93930813581505,120.9320148608838,163.71452208355694,125.9062445595106,161.5458351536732,115.02528474859966,164.90289586415136,114.2973371443889,148.0508445519464
labeled-data,P20221101_Video,frame_00143.png,130.7745811575938,179.08455172922248,130.32296898432884,173.243872252473,123.84980471722592,175.55659842627742,120.9320148608838,163.14791267312484,125.7148897047418,161.92854486321085,115.02528474859966,164.52018615461373,114.2973371443889,148.40832738505273
labeled-data,P20221101_Video,frame_00144.png,129.91855477250598,179.56253995292974,129.8445818474068,173.243872252473,123.18006272553508,175.55659842627742,120.9320148608838,163.14791267312484,125.7148897047418,162.5982868549017,115.02528474859966,163.27637959861642,113.93985431128262,149.0211550989493
labeled-data,P20221101_Video,frame_00145.png,130.35925098061983,178.99593054249766,129.8445818474068,173.3395496798574,124.23251442676356,176.03498556319946,120.6172318550882,163.14791267312484,125.8105671321262,162.21557714536405,114.73825246644644,164.0417990176917,114.0419922635987,149.53184486052973
labeled-data,P20221101_Video,frame_00146.png,131.17768679568843,178.55523433438378,130.80135612125088,173.0525173977042,125.57199841014528,176.89608240965913,120.9320148608838,164.02930508935256,125.8105671321262,162.21557714536405,116.65180101413458,167.29483154876158,114.0419922635987,148.97008612279123
labeled-data,P20221101_Video,frame_00147.png,132.1849924142344,177.86271172163345,130.80135612125088,173.0525173977042,127.29419210306462,176.5133727001215,121.18384126552029,164.02930508935256,125.8105671321262,161.5458351536732,116.26909130459696,167.29483154876158,114.0419922635987,148.97008612279123
labeled-data,P20221101_Video,frame_00148.png,132.1849924142344,177.86271172163345,130.80135612125088,171.6173559869381,124.23251442676356,174.5998241524333,121.62453747363412,164.02930508935256,125.8105671321262,161.5458351536732,117.79993014274748,168.25160582260563,113.37809557354412,148.86794817047516
labeled-data,P20221101_Video,frame_00149.png,133.44412443741683,176.91836270424662,131.66245296771055,172.0000656964757,127.38986953044902,176.22634041796826,120.74314505740644,163.02199947080663,125.23650256781976,161.5458351536732,115.5036718855217,165.95534756537984,113.37809557354412,148.51046533736883
labeled-data,P20221101_Video,frame_00150.png,134.2625602524854,175.34444767526858,131.56677554032615,170.94761399524722,127.77257923998664,175.3652435715086,120.74314505740644,163.02199947080663,124.94947028566654,161.5458351536732,115.5036718855217,165.66831528322663,113.37809557354412,149.07222407510733
labeled-data,P20221101_Video,frame_00151.png,134.38847345480366,175.34444767526858,132.1408401046326,170.660581713094,128.82503094121515,175.3652435715086,118.9174036237919,162.3294768580563,124.47108314874448,160.3020285976759,113.49444591044912,164.32883129984492,113.4802335258602,149.07222407510733
labeled-data,P20221101_Video,frame_00152.png,136.21421488841818,174.71488166367735,133.2889692332455,169.6081300118655,131.8867086175162,175.3652435715086,120.23949224813347,162.58130326269276,125.33217999520416,160.78041573459794,115.02528474859966,166.7207669844551,114.29733714438892,148.4593963612108
labeled-data,P20221101_Video,frame_00153.png,139.29908834521518,174.2741854555635,135.96793720000892,169.6081300118655,134.56567658427963,176.03498556319946,120.23949224813347,162.58130326269276,124.47108314874448,160.3977060250603,116.747478441519,167.86889611306802,114.85909588212742,150.4510864313745
labeled-data,P20221101_Video,frame_00154.png,143.0135278136034,174.2741854555635,139.31664715846318,169.6081300118655,138.0100639701183,175.65227585366182,122.44297328870276,164.34408809514818,125.33217999520416,160.78041573459794,120.3832206821265,170.93057378936908,116.13582028607853,153.0556042154348
labeled-data,P20221101_Video,frame_00155.png,145.12339221562462,173.60443786993045,142.091292552611,169.6081300118655,140.30632222734408,175.65227585366182,125.59080334665884,169.56948599135532,126.38463169643263,161.83286743582642,125.54980176088452,175.0447031668986,116.18688926223658,156.06867380875943
labeled-data,P20221101_Video,frame_00156.png,151.114319522668,173.03670948071354,146.39677678490938,169.79948486663432,147.00374214425267,175.84363070843062,129.93480882663826,172.02479343656108,129.2549545179649,164.41615797520544,131.0034151217958,176.57554200504913,117.87216547545204,163.16726149472763
labeled-data,P20221101_Video,frame_00157.png,155.7710019771887,173.03670948071354,150.89361587197655,169.79948486663432,151.69193608608865,176.22634041796826,134.08994450314032,172.02479343656108,133.94314845980088,165.1815773942807,133.58669982148808,177.6279937062776,119.1488836453973,165.0057446364172
labeled-data,P20221101_Video,frame_00158.png,158.64262282414313,173.03670948071354,155.0077452495061,169.6081300118655,155.51903318146498,176.03498556319946,138.24508017964237,172.21366324003844,138.24863269209925,165.3729322490495,139.13599060978376,177.81934856104644,122.87691890493456,165.924986207262
labeled-data,P20221101_Video,frame_00159.png,161.64797198008776,172.62014273703613,158.16510035319155,169.99083972140315,158.67638828515044,174.98253386197098,141.95951964803058,172.1507066388793,141.78869750532232,166.42538395027802,142.38902314085362,177.81934856104644,126.1453333790494,165.8228482549459
labeled-data,P20221101_Video,frame_00160.png,164.55606124876812,172.3293338101681,159.40890690918886,168.55567831063703,160.5899368328386,175.84363070843062,145.42213271178227,172.02479343656108,144.75469775423898,166.42538395027802,146.31179766361436,177.81934856104644,129.4648168293223,168.22309013437402
labeled-data,P20221101_Video,frame_00161.png,165.05225934871717,172.92263250839324,160.65271346518617,168.2686460284838,161.25967882452943,175.46092099889302,146.87013453844207,172.02479343656108,146.4768856074716,165.75564195858718,147.93831392914927,177.14960656935557,130.8436791855895,168.9891247767447
labeled-data,P20221101_Video,frame_00162.png,166.13881858810535,172.45696426294117,163.5230362867184,168.2686460284838,162.69484023529554,175.07821128935538,148.884745775534,170.76566141337864,148.9644987194662,165.75564195858718,149.56483019468422,176.76689685981796,132.37574847033082,170.87867689459233
labeled-data,P20221101_Video,frame_00163.png,168.23432569263966,172.45696426294117,163.14032657718076,168.2686460284838,162.1207756709891,176.22634041796826,150.20683439987556,171.71001043076546,149.72991813854148,166.80809365981565,150.90431417806593,176.86257428720236,133.19285208885955,172.1043323223854
labeled-data,P20221101_Video,frame_00164.png,169.0880508093018,172.68979838566722,164.57548798794687,168.93838802017467,164.2256790734461,176.22634041796826,150.6475306079894,172.15070663887934,150.20830527546352,167.66919050627533,152.05244330667884,178.20205827058408,134.21423161202043,173.89174648791695
labeled-data,P20221101_Video,frame_00165.png,170.25222142293197,174.24202587050743,165.14955255225334,169.99083972140315,166.13922762113424,176.99175983704353,150.77344381030764,173.03209905510704,150.01695042069468,168.14757764319737,151.86108845191,178.48909055273728,134.92919727823306,174.09602239254914
labeled-data,P20221101_Video,frame_00166.png,169.7865531774799,174.24202587050743,165.43658483440657,169.99083972140315,165.7565179115966,176.99175983704353,152.3473588392857,173.59870846553912,151.4521118314608,168.14757764319737,153.58328214482935,178.48909055273728,135.95057680139394,174.45350522565545
labeled-data,P20221101_Video,frame_00167.png,170.79550104262606,174.55247136747548,165.43658483440657,170.4692268583252,165.7565179115966,177.47014697396557,151.90666263117186,173.7875782690165,151.54778925884523,168.530287352735,152.24379816144764,179.44586482658138,138.40188765698008,174.40243624949738
labeled-data,P20221101_Video,frame_00168.png,171.8820602820142,174.0091917477814,166.77606881778826,170.5649042857096,167.19167932236277,177.27879211919674,153.60649086246815,173.7875782690165,153.26998295176458,168.7216422075038,154.15734670913582,179.15883254442815,138.75937049008638,174.04495341639105
labeled-data,P20221101_Video,frame_00169.png,172.58056265019232,173.46591212808733,167.44581080947913,170.27787200355635,168.56415875711875,177.4340871358213,153.60649086246815,173.7875782690165,153.93972494345542,168.3389324979662,153.48760471744495,179.35018739919695,138.70830151392832,173.63640160712671
labeled-data,P20221101_Video,frame_00170.png,173.51189914109645,172.84502113415124,169.16800450239847,170.27787200355635,170.2211989053108,176.56414105802048,155.99884170651478,172.78027265047055,156.0446283459124,167.86054536104413,156.16657268420838,178.48909055273728,139.0147153708766,172.30860822701754
labeled-data,P20221101_Video,frame_00171.png,174.05517876079054,173.23307800536128,170.02910134885815,170.27787200355635,171.09114498311158,176.35701103949648,155.99884170651478,172.78027265047055,155.85327349114357,167.86054536104413,155.97521782943954,178.48909055273728,139.37219820398292,171.74684948927907
labeled-data,P20221101_Video,frame_00172.png,175.1417380001787,173.23307800536128,171.08155305008663,170.08651714878755,172.7481851313036,176.1498810209725,156.88023412274248,172.78027265047055,156.90572519237207,167.86054536104413,156.549282393746,178.48909055273728,139.06834994272475,171.60068174325448
labeled-data,P20221101_Video,frame_00173.png,173.97756738654851,173.23307800536128,168.59393993809203,169.79948486663432,169.26840082010037,177.01982709877328,156.88023412274248,172.78027265047055,157.12966138148414,167.85170431254332,157.02766953066805,177.81934856104644,139.32017634736124,171.60068174325448
labeled-data,P20221101_Video,frame_00174.png,174.28801288351656,172.84502113415124,169.16800450239847,169.79948486663432,170.46975492753958,176.72984507283968,159.713281174903,172.46548964467493,159.656647607477,167.85170431254332,159.41960521527824,177.14960656935557,139.57200275199773,171.85250814789097
labeled-data,P20221101_Video,frame_00175.png,173.43428776685445,171.60323914627904,168.59393993809203,169.4167751570967,170.38690292012998,175.61134297281006,159.713281174903,172.46548964467493,159.863777626001,167.56172228660972,159.80231492481587,177.14960656935557,139.57200275199773,171.85250814789097
labeled-data,P20221101_Video,frame_00176.png,173.43428776685445,171.60323914627904,168.78529479286084,168.1729686010994,170.67688494606358,174.69997089130445,160.84649999576718,172.46548964467493,160.3194636667538,167.56172228660972,161.3331537629664,177.6279937062776,140.89409137633928,171.85250814789097
labeled-data,P20221101_Video,frame_00177.png,173.2014536441284,170.43906853264886,167.82852051901676,168.1729686010994,170.67688494606358,175.11423092835247,160.84649999576718,172.46548964467493,161.1479837408498,167.56172228660972,160.56773434389115,177.6279937062776,141.33478758445315,171.85250814789097
labeled-data,P20221101_Video,frame_00178.png,174.05517876079054,171.37040502355302,169.16800450239847,168.1729686010994,170.67688494606358,175.44563895799087,158.4541568368525,172.27661984119754,159.28381357413377,167.56172228660972,157.88876637712772,177.91502598843084,141.33478758445315,171.85250814789097
labeled-data,P20221101_Video,frame_00179.png,174.05517876079054,169.9734002871968,168.59393993809203,167.69458146417736,171.1739969905212,175.61134297281006,157.50980781946566,171.77296703192457,157.00538337036974,167.0646102421521,158.08012123189653,176.86257428720236,141.2088743821349,172.04137795136836
labeled-data,P20221101_Video,frame_00180.png,173.04623089564438,170.28384578416484,167.92419794640116,167.69458146417736,169.01984479787154,175.44563895799087,157.95050402757954,172.02479343656103,158.04103346298976,167.2717402606761,158.08012123189653,176.86257428720236,140.9570479774984,171.60068174325448
labeled-data,P20221101_Video,frame_00181.png,173.2014536441284,170.28384578416484,167.92419794640116,167.69458146417736,169.01984479787154,175.44563895799087,157.50980781946566,172.02479343656103,157.41964340741777,167.2717402606761,157.31470181282128,177.05392914197117,141.46070078677138,171.60068174325448
labeled-data,P20221101_Video,frame_00182.png,173.7447332638225,169.1972865447767,168.78529479286084,167.50322660940853,170.09692089419636,174.78282289871404,158.51711343801162,172.02479343656103,158.20673747780896,167.2717402606761,158.46283094143416,177.05392914197117,141.46070078677138,171.60068174325448
labeled-data,P20221101_Video,frame_00183.png,173.7447332638225,168.6540069250826,168.97664964762964,166.8334846177177,170.51118093124438,174.78282289871404,158.51711343801162,171.77296703192457,158.41386749633295,167.0646102421521,158.46283094143416,176.86257428720236,141.46070078677138,171.60068174325448
labeled-data,P20221101_Video,frame_00184.png,174.28801288351656,167.17939081448438,169.35935935716728,166.8334846177177,171.5882570275692,173.91287682091323,159.20963605076196,171.20635762149246,159.07668355560978,167.0646102421521,159.22825036050943,176.67121943243353,145.11218365400046,172.35616095716395
labeled-data,P20221101_Video,frame_00185.png,175.37457212290474,167.02416806600036,170.41181105839576,166.8334846177177,172.66533312389402,173.58146879127483,160.09102846698968,170.89157461569687,160.1123336482298,166.7746282162185,160.47205691650674,176.67121943243353,144.86035724936397,172.54503076064134
labeled-data,P20221101_Video,frame_00186.png,175.91785174259883,167.02416806600036,169.6463916393205,166.16374262602682,173.286723179466,172.96007873570284,160.09102846698968,171.0174878180151,159.8223516222962,166.7746282162185,160.47205691650674,176.67121943243353,145.61583646327344,172.54503076064134
labeled-data,P20221101_Video,frame_00187.png,175.21934937442072,166.48088844630627,169.83774649408932,166.16374262602682,173.286723179466,172.96007873570284,160.7205944785809,171.45818402612895,160.7337237038018,166.6503502051041,161.04612148081318,176.67121943243353,146.0565326713873,172.29320435600485
labeled-data,P20221101_Video,frame_00188.png,174.21040150927456,166.48088844630627,168.78529479286084,166.8334846177177,172.6239071201892,173.16720875422683,160.97242088321738,171.45818402612895,161.0237057297354,166.6503502051041,161.04612148081318,176.67121943243353,147.37862129572886,172.35616095716395
labeled-data,P20221101_Video,frame_00189.png,174.59845838048463,166.48088844630627,168.78529479286084,166.8334846177177,172.45820310537,173.49861678386523,160.40581147278527,172.90618585278875,160.1951856556394,167.85170431254332,161.1417989081976,177.24528399674,145.23809685631872,174.433728795415
labeled-data,P20221101_Video,frame_00190.png,173.97756738654851,166.7913339432743,168.78529479286084,166.8334846177177,172.66533312389402,173.12578275052203,160.53172467510353,173.78757826901648,158.86955353708578,168.05883433106732,161.71586347250403,178.20205827058408,144.356704440091,174.68555520005148
labeled-data,P20221101_Video,frame_00191.png,173.97756738654851,167.9555045569045,168.78529479286084,166.8334846177177,172.3339250942556,173.37433877275083,160.53172467510353,174.22827447713033,158.86955353708578,168.5145203718201,161.52450861773522,178.20205827058408,144.16783463661363,174.68555520005148
labeled-data,P20221101_Video,frame_00192.png,173.97756738654851,168.6540069250826,168.78529479286084,167.21619432725532,170.92544096829238,175.15565693205727,160.53172467510353,173.34688206090263,160.070907644525,167.81027830883852,160.47205691650674,178.20205827058408,144.0165242437792,174.77465711403886
labeled-data,P20221101_Video,frame_00193.png,175.37457212290474,165.08388370995007,168.78529479286084,167.21619432725532,170.75973695347318,174.69997089130445,161.72790009712685,173.09505565626614,161.3965397630786,168.84592840145854,162.1942506094261,177.81934856104644,144.04378292381122,174.25674219343034
labeled-data,P20221101_Video,frame_00194.png,175.29696074866274,165.54955195540214,169.16800450239847,167.21619432725532,170.75973695347318,174.40998886537085,161.287203889013,173.09505565626614,160.6508716963922,168.84592840145854,162.09857318204166,177.6279937062776,,
labeled-data,P20221101_Video,frame_00195.png,175.29696074866274,165.54955195540214,169.16800450239847,167.21619432725532,170.75973695347318,174.40998886537085,161.97972650176334,173.09505565626614,161.6865217890122,169.30161444221133,162.2899280368105,177.6279937062776,,
labeled-data,P20221101_Video,frame_00196.png,174.21040150927456,165.85999745237018,168.3069076559388,167.40754918202413,170.75973695347318,174.40998886537085,161.0353774843765,174.22827447713033,160.3608896704586,169.30161444221133,161.90721832727286,178.01070341581524,,
labeled-data,P20221101_Video,frame_00197.png,174.21040150927456,167.80028180842046,168.3069076559388,167.40754918202413,169.76551286455796,175.23850893946687,160.40581147278527,173.78757826901648,160.4437416778682,168.84592840145854,160.0893472069691,178.20205827058408,,
labeled-data,P20221101_Video,frame_00198.png,174.67606975472663,169.9734002871968,167.73284309163236,167.88593631894616,169.84836487196756,176.64699306543008,160.53172467510353,173.47279526322086,160.6508716963922,168.5559463755249,160.37637948912231,177.81934856104644,,
labeled-data,P20221101_Video,frame_00199.png,176.84918823350296,171.60323914627904,171.7512950417775,168.46000088325263,171.629683031274,177.14410510988768,161.35016049017213,173.78757826901648,161.4793917704882,169.13591042739213,161.42883119035082,178.20205827058408,,
labeled-data,P20221101_Video,frame_00200.png,179.1775294607633,172.68979838566722,173.95187587161888,169.5124525844811,174.48807728690522,177.7240691617549,162.1685963052407,174.66897068524418,162.18055070435747,169.17629685755506,162.67263774634813,179.06315511704372,,
labeled-data,P20221101_Video,frame_00201.png,180.26408870015143,172.68979838566722,175.67406956453823,169.5124525844811,175.56515338323004,177.3512351284117,163.42772832842314,175.73923290494926,164.08117922455205,169.02832420570974,163.05534745588574,179.06315511704372,,
labeled-data,P20221101_Video,frame_00202.png,182.1267616819597,172.84502113415124,177.20490840268874,169.5124525844811,178.54782564997566,177.5169391432309,164.37207734580997,175.23558009567628,164.54080000997442,169.59008294344824,164.39483143926748,179.06315511704372,,
labeled-data,P20221101_Video,frame_00203.png,183.98943466376804,172.5345756371832,179.0227795229925,170.4692268583252,179.2667853339103,177.34768491703392,165.37938296435593,175.23558009567628,165.56217953313532,169.59008294344824,165.44728314049595,179.06315511704372,,
labeled-data,P20221101_Video,frame_00204.png,184.50377240913937,172.47426606539315,180.553618361143,170.4692268583252,180.58887395825187,176.52924910196532,166.7014715886975,175.23558009567628,166.58355905629622,169.59008294344824,166.78676712387767,179.06315511704372,,
labeled-data,P20221101_Video,frame_00205.png,183.12139231839308,172.6407496524502,177.77897296699518,170.4692268583252,179.2667853339103,177.22177171471566,167.45695080260697,175.92810270842662,168.70031567156582,170.73921893460027,167.3608316881841,180.21128424565663,,
